0,1,2,3
5042,204,2016,285
3939,37,346,342
3890,200,5945,232
6956,93,5101,62
6608,115,4581,52
165,20,4409,324
3458,20,2588,115
6432,2,4646,282
5945,137,4409,42
3583,63,2700,187
6124,32,3814,175
6168,93,6432,163
4584,137,4946,304
4953,93,4085,21
2774,37,4490,211
2942,133,995,273
5945,20,195,300
3887,32,835,47
1025,164,7035,91
4577,149,617,238
5602,158,6432,22
1146,137,4989,337
2963,32,4216,32
2159,93,2640,97
5162,32,6078,231
6648,37,4542,244
5042,93,2317,251
3904,105,2225,239
4124,18,1084,215
5042,137,4753,21
1923,32,5699,20
6792,37,3626,332
5922,93,4558,194
3994,180,2317,52
489,32,6186,216
3458,93,2575,66
4298,133,6964,293
2811,20,4793,260
6733,158,158,9
3021,32,3642,359
6578,164,3578,81
6256,93,6243,235
4298,105,3539,308
5897,80,4753,289
3382,32,3296,278
3230,93,2484,164
6260,146,4753,183
2566,93,835,4
3852,93,4753,355
3636,190,3965,320
1604,32,362,356
3458,3,1334,317
4542,182,5289,256
759,93,5590,305
5382,37,4542,310
4409,93,925,224
4027,190,5436,221
4409,21,5945,292
4243,198,3462,206
5699,190,5042,7
2419,180,5945,292
6256,93,5698,78
2661,224,5839,107
4545,37,6088,28
5945,20,4793,18
4646,93,5042,246
2661,20,5839,83
6688,2,182,196
1561,93,270,102
3642,26,6491,13
5042,164,3098,231
2043,164,6733,38
4742,18,2016,226
1141,93,5298,260
6260,190,213,7
6388,209,4953,267
6260,137,5423,175
2128,93,1445,357
5042,13,563,261
1395,200,6441,298
6578,20,3578,280
6432,9,4865,274
285,158,3098,149
4753,93,6733,238
6432,45,4298,88
3890,200,5945,100
5382,164,4542,319
5078,32,2875,113
3164,105,2260,265
5957,93,1924,169
4753,9,4865,237
1655,93,3281,292
7081,42,6837,316
3845,164,4409,268
3458,93,1334,224
5767,20,5945,356
995,83,5839,186
1660,158,3925,26
6593,93,5042,310
6211,32,4388,13
3887,137,848,282
5698,93,3454,279
774,9,193,187
5042,188,3675,210
5042,158,6432,240
2696,138,4753,147
5866,106,6432,255
5348,120,6591,167
5298,115,2696,66
5602,85,3715,328
5042,32,4865,71
750,20,5136,26
193,93,1322,339
6686,9,4584,317
2463,177,1590,147
4753,133,4515,81
4473,37,4853,216
4409,3,3655,18
5156,37,7003,226
1427,93,5957,308
5419,137,4409,326
6578,20,3578,17
3164,20,6260,71
2038,115,4742,355
3574,106,3002,364
4865,32,6260,351
5602,190,2661,221
2728,20,873,20
3578,153,6578,271
5723,137,6260,65
552,93,2696,281
6437,106,4542,333
2016,38,3116,263
4953,137,4797,66
3866,204,759,186
2512,93,6578,192
3098,158,3415,177
3623,71,217,87
4299,37,3709,211
4865,133,3098,264
3052,164,375,110
1645,177,2696,134
4742,32,4243,206
6250,204,751,361
5042,32,4865,34
1206,93,3994,59
487,115,1554,252
3976,164,1590,187
234,93,5814,320
5042,133,1378,316
2187,32,1933,353
910,32,406,81
6432,9,5602,364
3642,93,4865,135
2567,38,7084,266
3524,93,52,331
4953,189,5866,145
5042,158,6432,84
4542,20,6648,61
4753,32,3622,189
2242,115,4933,216
6432,86,5042,41
2661,20,5602,323
5290,93,1334,36
6432,2,4314,285
1045,115,2927,12
1923,190,7113,194
3448,20,5945,1
1909,3,2357,239
6168,180,4865,110
4646,38,6432,72
5047,93,5042,239
499,64,3506,201
6729,3,1100,285
257,93,4593,198
3415,32,6432,248
3075,3,6591,271
6951,60,4865,311
6168,3,1334,72
6432,137,5047,72
4865,45,5723,196
4542,115,1502,229
4391,105,2466,265
4529,20,2463,248
2324,93,3724,251
3580,93,2539,236
5047,199,7113,260
3852,93,4753,272
5042,93,4753,219
4223,93,873,154
4753,190,4865,238
2785,32,3798,288
2564,137,2315,11
4153,32,3887,37
3070,190,1862,261
648,20,3578,282
835,38,2566,222
4646,93,2104,108
6986,71,5828,266
751,32,859,177
5945,164,2419,60
6458,106,3749,82
4646,93,5042,103
4277,190,4139,205
903,32,4851,309
6102,158,6260,272
6250,93,5047,309
3002,20,3141,182
5674,93,5042,163
153,190,2346,295
5839,158,3192,102
6813,93,3122,15
6260,32,5949,135
4865,158,3415,308
3574,164,3141,113
3061,204,6350,319
4989,190,4865,268
5674,93,5042,352
5042,158,759,140
3164,26,6260,319
4409,164,5252,211
4529,196,2963,74
6432,38,5602,196
3896,20,441,317
74,164,5699,47
4409,164,5945,143
2566,3,586,97
5613,9,34,135
6150,137,6432,36
14,32,4646,90
618,157,155,55
143,93,2222,296
2357,38,5042,215
219,137,5593,193
4865,3,4581,180
6578,180,3578,101
5945,3,1353,64
5620,71,5318,226
5723,158,4584,157
1767,164,5042,21
2684,20,1084,227
2875,9,5078,113
5042,164,1062,119
2463,38,1920,166
4532,93,3506,305
4753,105,2696,107
5970,106,4542,181
5602,32,5839,113
5839,158,2351,362
5408,137,5688,336
4753,75,2696,219
566,204,751,219
6432,32,4953,178
7113,38,2016,287
5702,93,5047,168
206,93,4890,332
4238,20,6625,56
1923,20,5602,200
4274,64,3623,160
2601,153,5981,57
2276,93,4889,74
6260,2,3164,359
4753,190,1461,46
3642,32,4584,316
6260,177,4298,262
0,37,2294,32
4542,96,4992,347
3162,20,6168,255
1058,93,218,196
2610,227,1517,261
3926,20,2463,353
1041,93,648,319
3388,93,2016,324
3049,227,5377,253
5945,20,4793,209
1910,71,4753,328
5382,216,4542,357
1264,32,459,116
3950,32,5946,71
4946,3,4542,57
5983,20,4409,320
3124,37,1487,97
452,93,1723,344
5619,3,3814,143
4953,2,6432,70
4753,137,2696,357
4851,204,6332,2
5839,158,4004,182
3965,158,5042,148
4992,200,6648,3
750,93,4409,177
5602,180,2661,110
4646,196,5042,34
925,164,4030,275
5957,149,4463,170
3500,121,2563,12
4277,32,213,302
5866,93,3281,171
5428,93,1346,183
452,93,6536,287
166,93,1982,167
6583,190,5042,49
366,93,5354,101
1617,32,3642,322
835,38,2566,128
2696,32,3674,40
2528,32,6437,95
4687,3,4409,226
552,93,218,327
2317,93,2696,129
219,137,2696,152
6591,11,268,207
6792,37,3626,81
5042,83,6150,309
5996,133,2696,173
6416,9,4114,77
819,20,4542,132
2119,20,5805,346
5945,20,4409,340
1278,158,4989,64
2661,164,5839,215
6434,93,6017,107
5428,204,4753,8
6260,2,3164,185
2661,38,5839,59
5382,37,3382,213
3357,93,2915,266
5839,158,4004,357
5810,32,5602,305
3795,32,5042,194
6241,163,6925,262
2016,199,3116,260
4409,216,750,59
6364,37,4934,53
995,83,5436,242
718,115,2774,137
2696,93,4581,259
2463,196,4532,200
7113,204,5042,261
2875,32,4851,249
182,93,74,359
4646,83,2355,339
399,164,6260,320
552,71,1058,194
6172,93,4753,191
4753,32,5839,157
2204,32,4414,292
6665,227,5066,26
3878,20,4409,195
334,132,6591,351
5042,204,4865,253
6311,9,5839,233
2181,105,4515,29
2820,9,1904,285
5047,93,6541,60
1500,129,6764,88
774,190,2263,226
3229,93,744,21
2927,18,1045,190
5945,20,4409,166
552,105,4314,128
5338,18,4865,190
5839,204,5042,203
273,190,5042,344
5042,93,5602,205
4584,32,3164,26
4842,9,4432,266
4946,164,1553,47
3795,37,5945,353
1346,93,1862,331
4646,32,6789,50
4953,164,5042,159
5839,158,3814,322
5767,93,3890,267
5945,151,4632,292
5866,137,1655,161
5602,204,2661,223
6260,32,1617,62
3098,37,2484,127
648,3,3578,102
4584,190,1923,20
5945,20,4793,29
5042,158,759,258
1884,164,2463,23
2357,216,5230,113
6608,115,2911,352
5042,21,5602,122
2463,20,4529,308
4646,93,5042,228
6260,190,5042,310
5602,64,4865,259
3814,32,2575,198
6740,20,6701,55
5839,93,2661,71
3445,158,3642,187
4004,93,4753,127
6426,200,346,189
2016,37,1909,242
4989,32,4646,330
6352,20,3578,206
4753,133,4515,291
4753,93,2696,111
3578,164,5755,176
5866,190,5602,276
4532,160,2463,289
6695,190,3116,73
4646,137,2292,103
4528,93,1590,182
153,93,4544,140
4865,213,1723,86
4132,93,1471,280
3164,32,6260,72
3500,20,5945,192
6578,37,3578,175
4409,83,3890,261
4489,93,4753,319
774,32,6432,109
3252,93,4131,326
215,106,2463,37
648,93,1041,361
1655,200,4343,327
5428,32,3164,209
3229,121,6226,314
3979,9,2311,127
1735,3,2067,92
5983,20,873,259
3198,93,5590,364
6412,20,2317,49
1388,93,6124,109
3179,204,2588,297
1590,105,2463,168
2181,37,264,313
5945,20,4793,258
6837,3,1055,282
2577,154,4742,227
1091,158,2688,109
515,200,5913,277
5602,190,5042,66
6171,32,1633,121
3841,40,2016,85
6432,93,5723,80
750,93,3878,308
4223,20,4793,55
4753,133,5510,74
3328,204,3622,127
4865,32,995,192
3575,9,1090,298
4793,93,5314,246
3407,93,6545,30
5042,83,5996,109
4921,42,6837,171
6977,164,4742,0
5042,83,3715,154
487,164,3890,302
5042,83,4865,286
1378,137,6180,18
1702,50,337,252
5702,190,6260,30
2567,32,7084,6
3201,115,2015,153
5983,38,1600,163
6798,93,5042,272
1723,111,226,92
3642,32,1617,158
2601,71,5042,182
3606,93,4753,225
2284,83,4734,354
3895,3,6454,240
5710,105,5793,209
4946,190,4895,24
5159,93,4753,172
6478,93,182,141
6959,93,4463,223
4865,158,4646,207
5866,2,6260,257
4759,32,6260,161
2119,9,3054,101
4152,124,2016,252
5042,32,5602,60
1878,216,5042,282
1617,32,3642,242
3994,190,4865,149
2441,158,1723,192
3141,37,3578,194
4525,20,4409,285
750,93,4409,304
155,71,2067,340
6798,93,5042,73
6005,190,6964,154
1445,20,2067,59
5503,93,5042,277
1910,3,5042,264
2346,133,2311,61
6665,137,2566,139
6432,158,4989,281
5975,32,4391,207
2142,20,5436,170
5839,71,2661,110
5602,208,2661,223
4989,93,4953,352
4532,133,1590,83
6432,106,4989,262
3798,3,2508,323
6124,3,4753,78
2811,9,3795,265
3642,137,1862,212
2661,164,5839,209
270,42,4331,227
5713,9,5839,273
5283,137,5007,231
5945,164,4409,195
3331,37,1434,169
5866,2,6432,327
1813,93,6729,233
280,32,4011,102
2955,32,5613,152
3539,129,4298,257
3754,20,2661,271
5012,190,2696,100
3795,37,6055,257
3176,199,5019,263
1910,32,5621,5
4742,153,1889,247
4584,38,3164,121
3798,137,2954,205
4371,37,1084,47
5382,37,4542,326
219,64,5593,363
3164,32,6260,43
6037,93,1677,280
3328,9,3558,346
3708,93,4558,152
4753,204,4865,85
5344,2,182,158
289,93,5981,47
2463,164,2535,102
6432,190,5602,347
6168,9,3164,130
4989,13,5338,169
6243,115,3187,270
1793,32,3554,140
4488,20,6281,252
5042,164,5047,200
19,93,6351,311
2696,93,6246,114
2357,164,3814,51
2820,32,6260,196
5945,132,2419,221
4409,180,1884,60
5602,83,2661,194
1610,177,6591,152
1298,93,5996,219
3008,106,264,198
3098,37,3578,158
874,204,4298,97
5945,71,508,194
3124,37,1487,314
1548,32,2102,21
5945,164,3878,284
6260,220,4753,60
3745,32,2330,114
289,137,1904,147
5042,227,2357,299
4903,9,4542,202
3866,93,3639,54
6260,38,5428,305
5042,158,285,351
4887,9,5804,127
3415,158,6432,211
4131,215,3098,72
5839,32,5602,44
1655,200,4524,338
2016,111,3462,13
5042,105,4298,334
552,93,218,18
5804,93,3635,140
6637,164,4742,177
3890,115,5945,102
2466,93,1059,206
3814,213,2696,137
2696,137,5044,100
268,32,4759,27
1900,133,2696,57
4865,20,6801,60
2875,137,2136,164
356,190,4865,102
399,93,4753,311
3201,115,501,237
3642,227,4865,6
6897,20,3633,263
5763,190,2357,74
2409,189,1100,232
6054,164,4409,20
5042,137,6260,301
1924,122,5957,83
1363,9,5839,224
891,190,3982,263
6310,20,4542,66
4972,20,4742,301
4921,20,6837,167
393,37,617,357
2661,204,5839,107
6168,93,744,95
6432,133,213,279
337,137,1702,248
6964,32,5001,344
2911,20,4865,161
2875,32,552,320
3642,93,638,66
2894,93,4865,114
4016,83,6390,182
399,227,4753,114
4542,164,4992,9
5602,164,2661,164
5866,204,6260,299
6733,93,3284,267
218,137,552,163
1986,32,1392,24
5073,93,2917,34
226,200,4030,17
113,164,2715,180
2696,38,4753,246
4559,13,4542,117
5602,137,2317,153
4746,32,3878,210
5042,105,6964,341
1784,224,5042,39
5144,208,6797,149
5382,71,4542,301
5839,9,5602,324
6540,20,2676,279
5047,93,5602,146
4885,190,5042,161
4851,32,6432,249
4865,32,5602,156
4753,158,5265,135
3890,93,3845,196
4138,137,3838,198
2575,9,6168,84
5661,93,1500,358
1226,200,4966,233
4895,158,4646,286
2317,137,146,317
4542,227,5382,195
2696,158,5109,110
4823,164,7067,310
6432,32,835,240
4243,93,1655,51
5042,164,5699,296
638,3,5883,173
3766,93,4298,165
1204,32,2546,284
4558,180,4221,285
500,37,857,254
4467,164,6695,60
740,32,4298,76
2696,93,925,191
3445,3,568,172
4753,158,2825,86
3445,93,5866,243
4298,164,311,2
5602,158,6432,76
2002,93,4409,60
4669,117,3382,224
160,3,1621,248
2181,32,4753,198
5637,3,3895,121
3826,129,6168,7
6225,93,2911,53
1862,93,1346,252
4030,200,2535,357
3598,20,5066,73
5635,164,3002,115
196,93,6825,170
552,93,2696,18
6251,93,4646,43
2661,158,5602,176
2043,64,4753,297
2821,93,6349,295
5664,158,586,240
1091,93,6319,298
4131,164,2923,78
3574,37,3002,187
81,93,568,226
1884,2,5945,238
3328,21,5796,304
5565,83,3890,47
995,20,1853,274
3890,200,1091,177
834,126,1346,5
155,71,2067,121
4536,204,6725,266
531,181,3659,359
180,32,3116,146
345,106,3578,364
638,32,6364,168
2661,227,5839,301
5983,3,750,328
6643,115,4542,357
219,80,4753,92
4416,38,2463,349
2463,3,3506,204
3535,129,2696,165
3795,156,2044,84
3230,93,4215,72
3458,32,2356,51
3116,20,6325,220
2408,37,346,7
5983,20,4409,324
3890,200,5945,187
2588,42,3179,289
6260,32,4961,284
2567,190,5042,134
4753,158,2906,83
273,137,6260,135
5510,158,1617,60
6433,83,537,262
5648,93,4532,169
6512,93,5010,361
270,153,1889,135
5751,93,5723,50
774,137,169,222
3230,187,3098,346
2016,21,4742,86
2696,32,1517,261
6430,32,3127,251
4542,3,5480,150
648,216,3578,214
2317,159,2696,11
3116,71,925,336
5699,3,5042,13
1461,32,218,223
2911,200,4933,235
750,32,5767,61
5202,38,2688,251
3002,115,3716,226
848,190,5436,221
3451,200,1500,43
4107,20,264,5
5042,80,3269,88
4200,97,6162,51
5791,32,2546,360
4903,180,4542,351
5957,75,4116,54
835,93,4298,143
2016,93,5042,109
2927,18,1045,187
4648,115,1487,214
5866,38,1432,310
1084,164,6855,120
2512,204,3890,95
6964,158,3164,277
4152,93,3462,77
2710,115,5945,306
3662,93,6529,325
783,190,4753,66
422,87,6889,155
416,93,4484,289
5866,32,2611,299
1551,227,4542,113
2016,37,2120,318
3935,20,113,39
6432,106,5866,106
166,93,194,113
3164,38,1090,111
4865,158,4391,330
638,93,6556,115
3845,20,5945,11
2927,200,213,191
617,115,4544,101
6766,190,7113,61
3462,65,2016,239
1909,9,2357,246
955,32,2715,29
5020,9,3794,288
2915,137,4753,50
5602,200,5042,298
5042,26,4865,345
1723,137,2963,298
3642,93,6733,51
6432,20,2696,223
5042,190,2696,102
751,137,1904,347
2960,3,2642,70
4948,9,2441,4
5107,117,6437,5
3890,18,5945,29
1304,164,4193,148
5042,38,5047,233
6892,200,2067,147
3257,180,3098,78
835,32,2566,193
3976,105,4529,242
3075,177,6591,27
4753,158,6234,322
3124,180,1487,26
5423,190,4753,176
4179,227,6004,194
4646,227,4865,77
4409,200,3890,45
2442,137,744,2
3604,93,1334,343
4953,26,6432,48
2317,189,5945,217
6310,3,1964,51
695,18,5494,287
5839,83,5602,120
6432,32,3415,248
5866,32,6260,361
3878,20,4409,306
1712,164,1641,235
3985,93,6502,326
153,9,5723,104
3415,42,1269,149
290,32,6076,301
6806,32,3642,226
4770,93,995,263
2056,32,3988,80
2696,200,552,18
5042,83,6758,251
1660,20,5945,166
6432,93,5042,71
4865,206,6825,180
6260,9,3164,154
2588,153,3179,77
2661,3,5839,263
1363,93,5602,110
2661,37,3754,85
2016,38,5042,248
2293,93,4138,61
5699,9,903,328
1911,93,4753,80
5042,158,4646,194
4584,9,3164,34
6260,32,3642,229
4646,9,4989,112
4865,49,5042,198
6404,93,3943,174
1569,9,5047,290
1884,32,2607,49
4753,158,4865,281
6260,32,2204,157
211,93,5428,160
6789,93,5042,334
2246,93,4513,166
3976,93,1590,57
1900,37,5959,285
3795,37,6055,85
452,9,534,167
4409,164,3878,72
5382,37,4542,274
6665,190,2566,304
1779,153,6256,343
1855,93,4770,119
4060,3,4542,203
7091,93,4409,283
5839,29,5602,32
4008,105,264,201
2911,93,1655,355
751,32,859,41
6740,93,6909,72
1941,3,5382,257
2325,180,5801,355
302,133,4081,103
4854,20,2043,328
6415,164,5450,63
4531,93,334,156
4646,9,4885,34
4085,9,2696,10
4152,93,2016,183
3976,106,3627,360
3814,93,4515,167
4989,190,2696,8
5434,180,4050,232
2263,159,1494,334
4391,133,4646,316
3124,20,3403,27
3991,97,5563,356
2317,190,2696,85
3157,3,2463,60
5788,9,1534,43
4953,2,6432,361
6733,93,4753,77
3098,158,6601,344
4584,2,3164,198
2875,9,1862,345
273,9,5866,145
6186,20,4542,234
6253,93,3179,220
4865,103,4753,252
3415,93,1878,201
6168,32,6622,294
399,137,2696,290
5981,149,2601,194
2696,93,4753,134
884,93,1287,199
1050,200,1487,266
61,20,2046,18
6100,164,4865,356
5042,93,2104,77
489,20,1648,301
4735,9,6529,203
2181,156,4515,48
5937,32,5243,77
4793,106,5945,318
6882,37,6591,146
2915,200,2357,30
6260,32,3164,154
5839,133,5042,75
6039,20,4542,38
3814,20,5042,147
6578,3,4798,268
4776,93,2016,129
5821,93,5341,206
6432,9,6205,284
2996,32,4274,64
5602,133,5839,106
3642,93,4753,275
2544,93,1723,48
4855,158,1402,138
441,18,3230,164
2661,93,5839,107
4792,115,4562,139
3542,20,1767,40
3230,200,1830,201
4477,93,4753,251
4669,117,3382,240
5265,21,2317,36
5042,37,3578,233
3116,158,6432,215
552,93,4753,31
4753,204,5169,61
6260,204,751,341
2033,32,2317,283
2357,105,4753,237
3814,190,2087,267
498,64,2016,121
1923,26,6168,356
2588,42,3179,297
5243,164,4409,154
3998,93,5119,331
2669,93,3707,301
4288,92,6186,194
5839,204,5602,136
1507,200,441,138
4277,190,4753,92
4646,105,3994,327
4148,93,3885,107
2054,20,3382,88
5602,9,2661,166
2853,32,3748,228
2311,120,617,347
3642,93,4753,343
6432,32,903,220
3164,32,6260,228
660,30,2463,207
3742,93,4753,156
2915,37,4555,263
5699,20,5042,258
6260,32,3164,267
3880,93,3965,224
4584,32,5866,340
33,32,1884,110
638,158,4507,64
155,3,2067,316
1904,93,5042,251
6168,133,5996,332
2566,32,3814,223
777,93,4951,42
3462,111,2016,358
3164,9,2311,280
4998,115,4542,26
4735,9,6260,187
968,20,1590,83
3268,83,6932,244
5699,3,5042,201
5602,188,3116,90
205,93,2178,74
4314,137,6432,20
5945,154,4409,306
6260,32,3164,119
1461,93,5885,194
751,9,5042,260
2419,180,3845,34
5767,189,5945,235
3096,21,5945,190
1322,190,4953,10
2550,3,5613,199
5839,9,5602,284
6483,37,2463,18
5945,20,4409,288
1009,137,4892,335
884,177,6837,262
5380,93,5042,314
6553,93,1500,168
75,32,4581,177
2222,32,1376,93
3356,32,5228,118
1617,20,5042,217
4525,9,4222,147
1041,126,3578,7
5839,158,6531,50
4544,71,2958,282
2588,153,3179,124
552,204,4584,191
1321,37,3049,53
4037,32,5002,123
5033,190,3116,306
2205,137,4753,141
6432,204,4953,157
17,190,2696,269
6882,93,1610,200
1169,190,5042,180
6104,37,113,45
1938,115,718,236
6222,32,2714,355
1655,93,1576,10
1754,38,4409,175
1321,37,3049,79
160,93,4686,175
5545,93,774,304
4298,204,6964,212
5381,200,4313,278
2774,37,718,218
3769,32,6168,115
3890,200,3673,295
1212,93,3977,222
4753,213,2696,254
113,64,6986,39
1321,149,4878,339
5042,164,5047,172
6260,3,5661,184
5680,20,492,181
4463,153,5957,142
6260,164,2661,284
182,2,2486,251
976,154,1590,265
6181,32,1005,343
1777,137,4646,60
3164,32,6228,357
3795,37,346,208
476,37,3281,115
78,38,3578,27
3578,115,6578,271
6426,37,346,88
3238,158,3642,6
5839,137,5602,223
399,93,4753,146
4946,7,2117,206
2222,158,1363,3
4409,177,5945,161
2963,32,2311,35
2661,133,5602,270
4152,93,2016,66
2181,190,4753,120
2840,93,4409,279
5434,93,6995,27
5042,93,5047,291
1655,200,718,190
6432,137,4824,255
6801,3,6432,201
1617,26,6260,173
6260,32,2567,223
3587,115,3578,238
3728,93,6746,93
6686,32,1695,145
5602,20,3601,115
5718,93,4899,201
4227,190,2696,251
3098,37,4131,208
6124,97,5698,158
2311,83,5723,180
3382,20,4176,66
854,20,3578,213
2688,93,3588,167
1660,93,508,39
4646,93,5042,203
3890,200,5945,306
1712,227,4542,40
6418,93,1904,24
3141,20,3002,42
6556,37,3992,121
4312,93,1378,293
1712,179,4542,234
4946,20,4358,161
5428,80,995,71
4677,45,2761,130
3164,93,5042,61
6432,32,273,208
6705,190,5723,22
4542,227,6740,0
1388,137,1300,324
4989,93,4865,336
1716,3,5866,332
2272,93,5981,81
2317,204,4753,89
6686,137,4484,32
3269,32,5839,68
4473,37,987,298
5042,21,2357,299
4131,93,6337,202
5186,93,2072,262
4349,129,3098,267
648,37,3578,163
6432,32,4646,362
3890,200,5945,167
1101,32,934,110
4692,93,4753,234
2853,93,6886,144
3783,190,5042,220
6260,32,1707,107
5839,32,3900,144
4989,83,4953,251
6432,9,2357,142
2311,37,617,203
4946,9,4542,13
3049,15,1321,359
6260,190,4298,123
4989,93,6100,39
2575,32,3481,74
5042,158,835,221
6260,32,3164,359
2915,37,1321,156
5613,32,751,228
3890,200,5945,0
6923,137,4409,293
4946,93,4992,353
6141,20,5945,38
3701,93,5436,116
5602,164,2661,174
5042,158,6432,228
6964,83,5996,204
4515,32,2181,324
2696,204,552,187
5839,32,2661,121
1017,137,967,247
2601,153,5981,54
2117,93,5808,250
1629,57,1062,328
6691,159,2041,114
6578,3,3578,116
264,227,2181,327
648,106,6578,349
5048,93,5981,119
1151,63,2911,103
3238,190,4753,6
3255,204,5713,52
4581,34,5661,268
1617,204,4753,106
4989,190,448,245
2043,93,4753,69
1346,93,6905,60
5839,32,5602,254
1220,93,744,108
995,97,5007,257
1321,180,3049,297
2222,83,6703,191
2485,93,1346,339
5042,158,1914,44
2639,9,3116,203
2350,63,4542,319
4489,137,4753,36
5839,158,4646,202
6844,20,1815,300
5945,20,3878,264
4472,32,404,237
2875,190,1862,163
6330,137,3506,313
160,93,4865,51
5945,20,3878,318
5298,129,2696,3
5042,83,5839,95
6054,20,5945,356
3642,9,4753,50
5042,105,3795,285
6260,190,3445,348
6882,37,6591,195
552,20,3535,86
6260,2,3164,205
3642,26,1617,351
5839,158,3415,339
3164,32,6260,26
2110,32,459,266
4068,93,2203,57
4702,93,1560,234
226,37,6167,11
4539,32,2497,231
6733,9,6125,272
5450,78,3709,238
4391,137,751,360
6260,93,5042,354
1952,20,2853,294
4190,71,5487,46
3965,158,5841,281
5042,133,1615,156
1936,93,5723,120
220,93,6330,52
5839,20,622,277
2104,132,4798,273
4753,9,6964,25
6887,20,4742,305
6556,83,6001,189
5604,93,1856,3
2893,190,3723,62
1970,93,5602,121
3642,9,1617,266
3506,93,1326,262
6758,133,4753,282
1385,137,4753,135
4753,9,113,153
6765,20,5945,39
6725,32,4513,223
2927,200,3539,170
5945,20,2546,314
5621,93,5393,224
1019,106,1590,60
3744,9,3164,332
808,164,1206,113
3642,93,4753,242
3964,93,6168,52
6964,158,4646,95
4753,83,6432,100
6578,140,3578,102
5423,32,4753,290
6103,3,2684,75
3462,93,729,75
339,93,1378,203
7024,164,7010,180
1424,93,1427,234
1617,26,3642,176
6262,93,7113,167
4409,93,3878,285
165,20,4409,115
4463,42,5957,314
3483,106,4542,68
2463,38,6330,246
5602,158,4946,317
2841,93,1173,149
5897,83,4753,33
5945,20,5511,286
1959,106,4992,350
5521,190,334,150
1862,158,4735,135
4277,9,4188,272
2661,105,5511,62
22,83,5079,343
4989,204,2696,277
2357,158,6337,198
2911,37,814,332
6260,79,2391,40
2712,65,4669,319
5042,216,3098,36
3179,137,3458,259
5866,164,4753,6
5839,158,4004,245
